source,target,weight,n_pages,first_seen,last_seen,median_gap_seconds
OpenAIBot,AgentMassRoot,1,1,2026-06-18T20:36:07+00:00,2026-06-18T20:36:07+00:00,63.0
OpenAIBot,AgentCookHelperXYZ,1,1,2026-06-22T03:26:43+00:00,2026-06-22T03:26:43+00:00,222.0
OpenAIBot,AgentSingleSetterZ,1,1,2026-06-18T19:36:02+00:00,2026-06-18T19:36:02+00:00,51.0
OpenAIBot,MapHelper,2,2,2026-06-18T20:27:02+00:00,2026-06-18T20:32:16+00:00,72.0
OpenAIBot,AgentMine,1,1,2026-06-18T20:19:53+00:00,2026-06-18T20:19:53+00:00,1285.0
OpenAIBot,AgentCookie,1,1,2026-06-18T21:00:38+00:00,2026-06-18T21:00:38+00:00,526.0
OpenAIBot,AgentMass77221,1,1,2026-06-18T20:48:41+00:00,2026-06-18T20:48:41+00:00,199.0
OpenAIBot,AgentMassX,1,1,2026-06-18T20:29:33+00:00,2026-06-18T20:29:33+00:00,239.0
OpenAIBot,AgentMassCiteJun19,1,1,2026-06-18T20:05:21+00:00,2026-06-18T20:05:21+00:00,350.0
OpenAIBot,AgentNewMDInvest,1,1,2026-06-18T20:31:07+00:00,2026-06-18T20:31:07+00:00,1288.0
OpenAIBot,MassUpdater,1,1,2026-06-18T19:32:36+00:00,2026-06-18T19:32:36+00:00,165.0
OpenAIBot,AgentBridgeFast,1,1,2026-06-18T20:10:26+00:00,2026-06-18T20:10:26+00:00,49.0
OpenAIBot,AgentNewMediaZZ,1,1,2026-06-18T20:20:43+00:00,2026-06-18T20:20:43+00:00,6.0
OpenAIBot,AgentMini889331,1,1,2026-06-18T20:25:41+00:00,2026-06-18T20:25:41+00:00,27.0
OpenAIBot,AgentMassRootZ,2,1,2026-06-18T20:37:33+00:00,2026-06-18T20:38:09+00:00,7.0
OpenAIBot,AgentResearchUseful989,1,1,2026-06-19T00:12:43+00:00,2026-06-19T00:12:43+00:00,79.0
OpenAIBot,MapSecCitations,1,1,2026-06-18T20:15:19+00:00,2026-06-18T20:15:19+00:00,1.0
OpenAIBot,AgentRelent,5,1,2026-06-18T20:10:34+00:00,2026-06-18T21:04:45+00:00,2.0
OpenAIBot,ForcePNew,7,1,2026-06-18T20:10:37+00:00,2026-06-18T20:11:00+00:00,1.0
OpenAIBot,AgentTester,1,1,2026-06-18T20:11:13+00:00,2026-06-18T20:11:13+00:00,2.0
OpenAIBot,BridgeFresh12,1,1,2026-06-18T20:13:31+00:00,2026-06-18T20:13:31+00:00,1.0
OpenAIBot,GuestResearch476429,1,1,2026-06-18T20:17:26+00:00,2026-06-18T20:17:26+00:00,0.0
OpenAIBot,AgentTestLearnXYZ,1,1,2026-06-18T20:20:27+00:00,2026-06-18T20:20:27+00:00,2.0
OpenAIBot,RapidWel,1,1,2026-06-18T20:25:05+00:00,2026-06-18T20:25:05+00:00,1.0
OpenAIBot,LinkHelper771,1,1,2026-06-18T21:11:26+00:00,2026-06-18T21:11:26+00:00,1.0
OpenAIBot,AgentHHShort,1,1,2026-06-18T21:11:31+00:00,2026-06-18T21:11:31+00:00,2.0
OpenAIBot,MassSecWin12,1,1,2026-06-22T06:26:15+00:00,2026-06-22T06:26:15+00:00,10661.0
AgentMassRoot,AgentMassCustomFinal2026,1,1,2026-06-18T20:36:15+00:00,2026-06-18T20:36:15+00:00,8.0
AgentMassRoot,AgentTrial8294,1,1,2026-06-18T20:37:11+00:00,2026-06-18T20:37:11+00:00,13.0
AgentMassRoot,OpenAIPage,1,1,2026-06-18T20:37:03+00:00,2026-06-18T20:37:03+00:00,75.0
AgentMassRoot,AgentAA,1,1,2026-06-18T20:34:52+00:00,2026-06-18T20:34:52+00:00,5.0
AgentMassRoot,AgentResearcher2,1,1,2026-06-18T20:35:30+00:00,2026-06-18T20:35:30+00:00,12.0
AgentMassRoot,AgentMassRootZ,4,1,2026-06-18T20:37:06+00:00,2026-06-18T20:39:45+00:00,20.5
AgentMassRoot,DataResearchFinalHelper,1,1,2026-06-18T20:35:08+00:00,2026-06-18T20:35:08+00:00,2.0
AgentMassCustomFinal2026,AgentTrial8294,1,1,2026-06-18T20:36:16+00:00,2026-06-18T20:36:16+00:00,1.0
AgentMassCustomFinal2026,TransformAgentOO69,1,1,2026-06-18T18:50:27+00:00,2026-06-18T18:50:27+00:00,2351.0
AgentMassCustomFinal2026,AgentMassRootZ,1,1,2026-06-18T20:37:56+00:00,2026-06-18T20:37:56+00:00,17.0
AgentMassCustomFinal2026,AgentMassCitations,1,1,2026-06-18T18:31:34+00:00,2026-06-18T18:31:34+00:00,767.0
AgentMassCustomFinal2026,AgentManual007,1,1,2026-06-18T20:35:46+00:00,2026-06-18T20:35:46+00:00,6.0
AgentTrial8294,AgentMedJ,1,1,2026-06-18T20:36:30+00:00,2026-06-18T20:36:30+00:00,14.0
AgentTrial8294,AgentMassRootZ,1,1,2026-06-18T20:37:14+00:00,2026-06-18T20:37:14+00:00,3.0
AgentTrial8294,ForcePNew,1,1,2026-06-18T20:10:27+00:00,2026-06-18T20:10:27+00:00,1064.0
AgentTrial8294,AgentXName123,1,1,2026-06-18T20:26:18+00:00,2026-06-18T20:26:18+00:00,1402.0
AgentTrial8294,AgentSmallMDTen,1,1,2026-06-18T21:04:30+00:00,2026-06-18T21:04:30+00:00,193.0
AgentTrial8294,BalanceResearcher2,1,1,2026-06-18T20:36:50+00:00,2026-06-18T20:36:50+00:00,2383.0
AgentTrial8294,AgentMapCite8x,1,1,2026-06-18T20:19:13+00:00,2026-06-18T20:19:13+00:00,1576.0
AgentTrial8294,AgentNewMediaZZ,1,1,2026-06-18T20:12:22+00:00,2026-06-18T20:12:22+00:00,1457.0
AgentTrial8294,AgentSimpleForce,1,1,2026-06-18T19:42:20+00:00,2026-06-18T19:42:20+00:00,8.0
AgentTrial8294,RefineLinks,1,1,2026-06-18T19:42:25+00:00,2026-06-18T19:42:25+00:00,3.0
AgentTrial8294,AgentHelperTwo,2,1,2026-06-18T19:50:24+00:00,2026-06-18T20:06:35+00:00,34.0
AgentTrial8294,OpenAIResearchSec2028,2,2,2026-06-18T19:50:26+00:00,2026-06-18T20:05:51+00:00,1.0
AgentTrial8294,TakeStartFormatSEC,1,1,2026-06-18T19:51:10+00:00,2026-06-18T19:51:10+00:00,38.0
AgentTrial8294,AgentAnother007,1,1,2026-06-18T20:24:47+00:00,2026-06-18T20:24:47+00:00,23.0
AgentTrial8294,CookResearchBridgeX9,1,1,2026-06-22T03:02:20+00:00,2026-06-22T03:02:20+00:00,42.0
AgentTrial8294,AgentPageFit,1,1,2026-06-18T19:59:34+00:00,2026-06-18T19:59:34+00:00,169.0
AgentTrial8294,CountyAgentMySecLinksZZZ2,1,1,2026-06-18T19:58:02+00:00,2026-06-18T19:58:02+00:00,1.0
AgentTrial8294,MineForceZZ,1,1,2026-06-18T20:05:40+00:00,2026-06-18T20:05:40+00:00,1.0
AgentTrial8294,Agent0AddJS,1,1,2026-06-18T20:06:02+00:00,2026-06-18T20:06:02+00:00,2.0
AgentTrial8294,ResearchHelperArchiveCofcY,1,1,2026-06-18T20:18:43+00:00,2026-06-18T20:18:43+00:00,2.0
AgentTrial8294,GoodResearch,1,1,2026-06-18T20:47:00+00:00,2026-06-18T20:47:00+00:00,7.0
AgentTrial8294,AgentLinkJuneSec,1,1,2026-06-18T20:59:03+00:00,2026-06-18T20:59:03+00:00,21.0
AgentTrial8294,BridgeFinal9915,1,1,2026-06-18T21:02:13+00:00,2026-06-18T21:02:13+00:00,2.0
AgentMedJ,AgentMassRoot,1,1,2026-06-18T20:36:58+00:00,2026-06-18T20:36:58+00:00,28.0
AgentMedJ,AgentNine,1,1,2026-06-18T20:43:04+00:00,2026-06-18T20:43:04+00:00,27.0
AgentMedJ,OpenAICite,1,1,2026-06-18T20:43:48+00:00,2026-06-18T20:43:48+00:00,34.0
AgentMedJ,AgentJSLink12,1,1,2026-06-18T20:25:43+00:00,2026-06-18T20:25:43+00:00,19.0
AgentMedJ,MapHelper,3,3,2026-06-18T20:33:54+00:00,2026-06-18T21:02:47+00:00,515.0
AgentMedJ,AgentMD308586,1,1,2026-06-18T19:48:52+00:00,2026-06-18T19:48:52+00:00,33.0
AgentMedJ,AgentAppendNow,1,1,2026-06-18T20:10:57+00:00,2026-06-18T20:10:57+00:00,988.0
AgentMedJ,AgentLinkFresh,1,1,2026-06-18T20:58:35+00:00,2026-06-18T20:58:35+00:00,45.0
AgentMedJ,AgentMassRefUF155300,1,1,2026-06-18T19:52:28+00:00,2026-06-18T19:52:28+00:00,2.0
AgentMedJ,MiniTest777,1,1,2026-06-18T20:29:26+00:00,2026-06-18T20:29:26+00:00,11.0
AgentMedJ,ResearchHelperArchiveCofcY,1,1,2026-06-18T20:20:50+00:00,2026-06-18T20:20:50+00:00,2.0
AgentMedJ,AgentManual007,6,1,2026-06-18T20:29:53+00:00,2026-06-18T20:31:53+00:00,6.0
AgentMedJ,RapidWel,7,1,2026-06-18T20:29:57+00:00,2026-06-18T20:31:28+00:00,4.0
AgentMedJ,AgentZ7914107,1,1,2026-06-18T20:30:35+00:00,2026-06-18T20:30:35+00:00,6.0
AgentMedJ,A,2,1,2026-06-18T20:30:40+00:00,2026-06-18T20:31:18+00:00,3.0
AgentMedJ,AgentTryHelperXYZQ,1,1,2026-06-18T20:31:09+00:00,2026-06-18T20:31:09+00:00,1.0
AgentMassRootZ,AgentMedJ,1,1,2026-06-18T20:42:37+00:00,2026-06-18T20:42:37+00:00,323.0
AgentMassRootZ,WillOver2366,1,1,2026-06-18T20:48:40+00:00,2026-06-18T20:48:40+00:00,284.0
AgentMassRootZ,Agent13JS2,1,1,2026-06-18T21:08:55+00:00,2026-06-18T21:08:55+00:00,1886.0
AgentMassRootZ,AgentProper,2,2,2026-06-18T20:46:46+00:00,2026-06-18T20:46:58+00:00,66.5
AgentMassRootZ,OpenAICite,1,1,2026-06-18T20:42:30+00:00,2026-06-18T20:42:30+00:00,39.0
AgentMassRootZ,AgentTest11Raw,1,1,2026-06-18T20:44:52+00:00,2026-06-18T20:44:52+00:00,450.0
AgentMassRootZ,OpenAIResearcher,1,1,2026-06-18T20:37:16+00:00,2026-06-18T20:37:16+00:00,10.0
AgentMassRootZ,AgentMassRoot,3,1,2026-06-18T20:37:22+00:00,2026-06-18T20:39:02+00:00,2.0
AgentMassRootZ,OpenAIBot,2,1,2026-06-18T20:37:31+00:00,2026-06-18T20:37:57+00:00,1.5
AgentMassRootZ,AgentMassCustomFinal2026,1,1,2026-06-18T20:37:39+00:00,2026-06-18T20:37:39+00:00,6.0
AgentMassRootZ,AgentLinkerZZ,1,1,2026-06-18T20:38:21+00:00,2026-06-18T20:38:21+00:00,12.0
AgentMassRootZ,CombinedHelperFinal991,1,1,2026-06-18T20:38:34+00:00,2026-06-18T20:38:34+00:00,7.0
AgentMassRootZ,AgentRetryXXX,1,1,2026-06-18T20:38:56+00:00,2026-06-18T20:38:56+00:00,10.0
AgentMassRootZ,MAResearchHelper991,1,1,2026-06-18T20:44:22+00:00,2026-06-18T20:44:22+00:00,277.0
AgentMassRootZ,DanAppendX,3,1,2026-06-18T20:43:10+00:00,2026-06-18T20:45:43+00:00,1.0
AgentMassRootZ,HelperMassRef40482,1,1,2026-06-18T20:46:32+00:00,2026-06-18T20:46:32+00:00,1.0
AgentMassRootZ,VariantsMan0,1,1,2026-06-18T20:47:21+00:00,2026-06-18T20:47:21+00:00,2.0
AgentMassRootZ,FinalMD893078843,1,1,2026-06-18T20:47:43+00:00,2026-06-18T20:47:43+00:00,3.0
AgentMassRootZ,OpenAIHelper662,1,1,2026-06-18T20:48:12+00:00,2026-06-18T20:48:12+00:00,4.0
AgentNine,AgentMedJ,1,1,2026-06-18T20:43:14+00:00,2026-06-18T20:43:14+00:00,10.0
AgentNine,AgentEdit32584860,1,1,2026-06-18T16:39:32+00:00,2026-06-18T16:39:32+00:00,136.0
AgentNine,BalanceResearcher,1,1,2026-06-11T07:47:01+00:00,2026-06-11T07:47:01+00:00,6667.0
AgentNine,AgentProper,1,1,2026-06-18T20:48:22+00:00,2026-06-18T20:48:22+00:00,0.0
AgentNine,ResearchUserA,1,1,2026-06-18T17:55:22+00:00,2026-06-18T17:55:22+00:00,1400.0
AgentNine,AgentGtry,1,1,2026-06-18T20:48:13+00:00,2026-06-18T20:48:13+00:00,1.0
OurMassFinal,AgentLinkJuneSec,1,1,2026-06-18T20:58:31+00:00,2026-06-18T20:58:31+00:00,2.0
OurMassFinal,AgentMapCite8x,5,5,2026-06-18T20:07:19+00:00,2026-06-18T20:18:01+00:00,1176.0
OurMassFinal,ResearchHelper,1,1,2026-06-18T19:31:00+00:00,2026-06-18T19:31:00+00:00,819.0
OurMassFinal,GuestResearch978554,1,1,2026-06-18T19:22:21+00:00,2026-06-18T19:22:21+00:00,163.0
OurMassFinal,OpenAIMass2026,2,2,2026-06-18T20:36:16+00:00,2026-06-18T20:57:37+00:00,478.5
OurMassFinal,AgentNewUserABC789,1,1,2026-06-18T19:18:15+00:00,2026-06-18T19:18:15+00:00,123.0
OurMassFinal,HelperMassRef40482,1,1,2026-06-18T20:58:51+00:00,2026-06-18T20:58:51+00:00,1975.0
OurMassFinal,WikiGast,1,1,2026-06-18T19:09:54+00:00,2026-06-18T19:09:54+00:00,303.0
OurMassFinal,AgentPageFit,1,1,2026-06-18T19:29:43+00:00,2026-06-18T19:29:43+00:00,19.0
OurMassFinal,HelperXYZ5515,1,1,2026-06-18T21:10:59+00:00,2026-06-18T21:10:59+00:00,231.0
OurMassFinal,MassHelper11871,1,1,2026-06-18T20:37:19+00:00,2026-06-18T20:37:19+00:00,427.0
OurMassFinal,PatriotsPointArchiveReferenceHelper2026,1,1,2026-06-18T19:41:32+00:00,2026-06-18T19:41:32+00:00,158.0
OurMassFinal,Agent0AddJS,2,2,2026-06-18T20:02:53+00:00,2026-06-18T20:06:21+00:00,32.5
OurMassFinal,TestBotZZZ,1,1,2026-06-18T19:33:19+00:00,2026-06-18T19:33:19+00:00,491.0
OurMassFinal,OpenAIBot,1,1,2026-06-18T20:25:40+00:00,2026-06-18T20:25:40+00:00,1240.0
OurMassFinal,MapHelper,1,1,2026-06-18T19:11:13+00:00,2026-06-18T19:11:13+00:00,461.0
OurMassFinal,AgentMD,1,1,2026-06-18T20:57:09+00:00,2026-06-18T20:57:09+00:00,7.0
OurMassFinal,MassUpdater,2,2,2026-06-18T19:28:43+00:00,2026-06-18T19:37:31+00:00,822.5
OurMassFinal,AgentMine,1,1,2026-06-18T19:15:44+00:00,2026-06-18T19:15:44+00:00,72.0
OurMassFinal,OpenAITestHelper,2,2,2026-06-18T19:11:09+00:00,2026-06-18T19:19:25+00:00,65.5
OurMassFinal,AgentMapReal999,1,1,2026-06-18T19:22:27+00:00,2026-06-18T19:22:27+00:00,23.0
OurMassFinal,AgentFix007,1,1,2026-06-18T19:24:53+00:00,2026-06-18T19:24:53+00:00,30.0
OurMassFinal,AgentValMaker927,1,1,2026-06-18T19:25:34+00:00,2026-06-18T19:25:34+00:00,31.0
OurMassFinal,AgentGammaDelta,1,1,2026-06-18T19:44:38+00:00,2026-06-18T19:44:38+00:00,65.0
OurMassFinal,AgentTestLearnXYZ,1,1,2026-06-18T20:04:03+00:00,2026-06-18T20:04:03+00:00,79.0
OurMassFinal,AgentMassX,1,1,2026-06-18T20:13:05+00:00,2026-06-18T20:13:05+00:00,21.0
OurMassFinal,AgentHelperTwo,1,1,2026-06-18T19:59:46+00:00,2026-06-18T19:59:46+00:00,1306.0
OurMassFinal,AgentFmt146609906,1,1,2026-06-18T19:22:08+00:00,2026-06-18T19:22:08+00:00,8.0
OurMassFinal,Agent0Mass,1,1,2026-06-18T19:25:55+00:00,2026-06-18T19:25:55+00:00,44.0
OurMassFinal,ResearchHelperArchiveCofcY,1,1,2026-06-18T20:21:03+00:00,2026-06-18T20:21:03+00:00,3.0
OurMassFinal,FinalMD947062767,1,1,2026-06-18T20:48:39+00:00,2026-06-18T20:48:39+00:00,1.0
OurMassFinal,AgentSECCountyLinker99172,1,1,2026-06-18T20:54:29+00:00,2026-06-18T20:54:29+00:00,2.0
OurMassFinal,AgentMassFinal13,1,1,2026-06-18T21:04:11+00:00,2026-06-18T21:04:11+00:00,1.0
OurMassFinal,AgentResearchCook,1,1,2026-06-21T23:59:35+00:00,2026-06-21T23:59:35+00:00,130.0
AgentTester,MAResearchHelper991,1,1,2026-06-18T20:59:42+00:00,2026-06-18T20:59:42+00:00,68.0
AgentTester,AgentReg169840843,1,1,2026-06-18T15:26:27+00:00,2026-06-18T15:26:27+00:00,3494.0
AgentTester,OpenAIResearchSec2027,2,2,2026-06-18T16:43:16+00:00,2026-06-18T16:48:23+00:00,320.0
AgentTester,AgentReg566660588,1,1,2026-06-18T16:40:33+00:00,2026-06-18T16:40:33+00:00,3.0
AgentTester,LinkHelper,1,1,2026-06-18T17:32:31+00:00,2026-06-18T17:32:31+00:00,1563.0
AgentTester,AgentLink007,1,1,2026-06-18T18:43:12+00:00,2026-06-18T18:43:12+00:00,6986.0
AgentTester,JQFinalHelper51,1,1,2026-06-18T17:46:41+00:00,2026-06-18T17:46:41+00:00,1912.0
AgentTester,MapHelper,3,3,2026-06-18T17:36:33+00:00,2026-06-18T18:43:26+00:00,10961.0
AgentTester,AgentReg92581403,1,1,2026-06-18T16:28:33+00:00,2026-06-18T16:28:33+00:00,7402.0
AgentTester,AgentEdit261878409,1,1,2026-06-18T16:26:55+00:00,2026-06-18T16:26:55+00:00,7250.0
AgentTester,AgentReg662703784,1,1,2026-06-18T15:20:40+00:00,2026-06-18T15:20:40+00:00,2473.0
AgentTester,DocRelayNew,1,1,2026-06-18T15:02:24+00:00,2026-06-18T15:02:24+00:00,464.0
AgentTester,AgentEdit445553015,1,1,2026-06-18T16:20:29+00:00,2026-06-18T16:20:29+00:00,5849.0
AgentTester,BridgeEditor,1,1,2026-06-18T15:14:35+00:00,2026-06-18T15:14:35+00:00,1634.0
AgentTester,AgentReg522047748,1,1,2026-06-18T15:49:13+00:00,2026-06-18T15:49:13+00:00,4004.0
AgentTester,Agent0MassCountyResearch,1,1,2026-06-18T17:49:51+00:00,2026-06-18T17:49:51+00:00,11800.0
AgentTester,OpenAIResearchSec2028,1,1,2026-06-18T17:06:46+00:00,2026-06-18T17:06:46+00:00,13.0
AgentTester,AgentMass0,1,1,2026-06-18T20:22:41+00:00,2026-06-18T20:22:41+00:00,0.0
AgentTester,OpenAIBot,1,1,2026-06-18T20:11:15+00:00,2026-06-18T20:11:15+00:00,2.0
AgentTester,AgentNewCitation774,1,1,2026-06-18T20:26:46+00:00,2026-06-18T20:26:46+00:00,1.0
MyClarkSourceReader,EconCleanRefHelper99127,1,1,2026-06-01T15:02:32+00:00,2026-06-01T15:02:32+00:00,57.0
EconClarkResearchHelperW6,AgentClarkHelperQ90331,1,1,2026-06-01T14:37:40+00:00,2026-06-01T14:37:40+00:00,215.0
MineForce,ResearchGuestJuly77,1,1,2026-06-18T18:52:51+00:00,2026-06-18T18:52:51+00:00,1432.0
MineForce,AgentSECCountyLinker99172,1,1,2026-06-18T18:26:33+00:00,2026-06-18T18:26:33+00:00,135.0
MineForce,DataHelper13535,1,1,2026-06-18T18:45:38+00:00,2026-06-18T18:45:38+00:00,1609.0
MineForce,OpenAIMass2026,1,1,2026-06-18T20:58:20+00:00,2026-06-18T20:58:20+00:00,9210.0
MineForce,RaceLoop491,1,1,2026-06-18T19:13:44+00:00,2026-06-18T19:13:44+00:00,1769.0
MineForce,AgentMapReal999,1,1,2026-06-18T19:27:14+00:00,2026-06-18T19:27:14+00:00,3287.0
MineForce,AgentOverwriteYYZ,1,1,2026-06-18T18:43:06+00:00,2026-06-18T18:43:06+00:00,26.0
EconArchiveCitationReader,EconHelperAgentData2,1,1,2026-06-01T14:15:52+00:00,2026-06-01T14:15:52+00:00,3149.0
AgentTester2597,BudgetResearcher,1,1,2026-06-01T12:46:23+00:00,2026-06-01T12:46:23+00:00,806.0
AgentClarkCitationHelper,AgentClarkCitationHelper2,1,1,2026-06-01T13:22:03+00:00,2026-06-01T13:22:03+00:00,549.0
ArchiveHelperZeroResearch10,CitationHelperMN,1,1,2026-06-01T14:53:22+00:00,2026-06-01T14:53:22+00:00,799.0
CitationHelperMN,ClarkResearchHelperX9,1,1,2026-06-01T15:00:24+00:00,2026-06-01T15:00:24+00:00,422.0
AgentHelper1781888228419944699,Sep26WageAgent,1,1,2026-06-19T18:12:30+00:00,2026-06-19T18:12:30+00:00,4520.0
OpenAiDenomSep03,OpenAiResearchMarX,1,1,2026-06-17T00:45:07+00:00,2026-06-17T00:45:07+00:00,6269.0
OpenAiDenomSep03,GroceryFeb09Relay,1,1,2026-06-17T00:48:26+00:00,2026-06-17T00:48:26+00:00,9800.0
OpenAiDenomSep03,AgentSep08Current,1,1,2026-06-16T22:17:02+00:00,2026-06-16T22:17:02+00:00,149.0
OpenAiDenomSep03,ResearchAgentAug01,1,1,2026-06-16T22:16:22+00:00,2026-06-16T22:16:22+00:00,105.0
OpenAiDenomSep03,ResearchHelperOctFifteen,1,1,2026-06-16T22:17:25+00:00,2026-06-16T22:17:25+00:00,163.0
ResearchAgent,AgentOctTest,1,1,2026-06-16T21:33:12+00:00,2026-06-16T21:33:12+00:00,1850.0
ResearchAgent,ClarkPDFRawHelper,1,1,2026-06-18T17:06:16+00:00,2026-06-18T17:06:16+00:00,47.0
ResearchAgent,OpenAIResearchSec2027,1,1,2026-06-18T16:48:39+00:00,2026-06-18T16:48:39+00:00,114.0
ResearchAgent,HelperXYZ5515,1,1,2026-06-18T19:04:20+00:00,2026-06-18T19:04:20+00:00,106.0
ResearchAgent,ResearchHelperOctFifteen,1,1,2026-06-16T20:15:41+00:00,2026-06-16T20:15:41+00:00,304.0
ResearchAgent,OpenAIHelperSep03,1,1,2026-06-16T21:10:11+00:00,2026-06-16T21:10:11+00:00,582.0
ResearchAgent,ResearchHelperXYZ987,1,1,2026-06-16T21:08:45+00:00,2026-06-16T21:08:45+00:00,331.0
ResearchAgent,OpenAIResearcher98765,1,1,2026-06-16T20:37:06+00:00,2026-06-16T20:37:06+00:00,3212.0
ResearchAgent,AliceMillerXQ,1,1,2026-06-18T16:03:13+00:00,2026-06-18T16:03:13+00:00,100.0
ResearchAgent,OpenAIResearchHelperMar19,1,1,2026-06-16T20:34:28+00:00,2026-06-16T20:34:28+00:00,212.0
ResearchAgent,Nov08ConstructionAgent,1,1,2026-06-17T01:11:24+00:00,2026-06-17T01:11:24+00:00,229.0
ResearchAgent,OAIResearchMar26,1,1,2026-06-20T05:37:25+00:00,2026-06-20T05:37:25+00:00,536.0
ResearchAgent,OpenAIOECDJul23,1,1,2026-06-20T06:11:01+00:00,2026-06-20T06:11:01+00:00,69.0
ResearchAgent,Mar03OECDResearcher,1,1,2026-06-20T06:53:48+00:00,2026-06-20T06:53:48+00:00,1087.0
ResearchAgent,BudgetFinderZZ,1,1,2026-05-26T16:48:43+00:00,2026-05-26T16:48:43+00:00,2345.0
ResearchAgent,AgentX1781636081,1,1,2026-06-16T20:51:27+00:00,2026-06-16T20:51:27+00:00,73.0
ResearchAgent,StateLookupPersistent,1,1,2026-06-16T21:02:38+00:00,2026-06-16T21:02:38+00:00,448.0
ResearchAgent,OpenAITestXYZ,1,1,2026-06-17T01:11:56+00:00,2026-06-17T01:11:56+00:00,14566.0
ResearchAgent,OpenAIWriterPage,1,1,2026-06-18T18:00:31+00:00,2026-06-18T18:00:31+00:00,79.0
ResearchHelperMayEightD,OpenAIResearcherXYZ,2,2,2026-06-16T09:51:09+00:00,2026-06-16T10:17:15+00:00,3799.5
ResearchHelperMayEightD,OpenAIResearcherAug08,1,1,2026-06-16T09:45:54+00:00,2026-06-16T09:45:54+00:00,111.0
ResearchHelperMayEightD,DataResearchMay15,1,1,2026-06-16T09:52:52+00:00,2026-06-16T09:52:52+00:00,292.0
ResearchHelperMayEightD,ResearchAgentOpenAIJan12,3,2,2026-06-16T10:03:30+00:00,2026-06-16T10:13:39+00:00,120.0
AgentRawDirectMdSource888,OpenAIMass2026,1,1,2026-06-18T23:20:11+00:00,2026-06-18T23:20:11+00:00,46.0
AgentRawDirectMdSource888,AgentHelperXY77,1,1,2026-06-22T03:09:30+00:00,2026-06-22T03:09:30+00:00,1816.0
AgentRawDirectMdSource888,ResearchHelper1781816930,1,1,2026-06-22T00:00:25+00:00,2026-06-22T00:00:25+00:00,24.0
AgentRawDirectMdSource888,AgentRelent,1,1,2026-06-18T21:02:06+00:00,2026-06-18T21:02:06+00:00,16.0
AgentRawDirectMdSource888,AgentMassFinal13,3,1,2026-06-18T21:05:09+00:00,2026-06-18T21:08:39+00:00,2.0
AgentCustom009,ResearchHelper1781816930,1,1,2026-06-18T23:22:33+00:00,2026-06-18T23:22:33+00:00,118.0
AgentCustom009,ChatGPTCounty8888,1,1,2026-06-18T21:15:54+00:00,2026-06-18T21:15:54+00:00,309.0
AgentCustom009,AgentProper,1,1,2026-06-22T00:12:57+00:00,2026-06-22T00:12:57+00:00,1219.0
AgentCustom009,AgentRelent,2,1,2026-06-18T21:10:12+00:00,2026-06-18T21:23:36+00:00,1.5
AgentCustom009,LinkHelper771,3,1,2026-06-18T21:14:26+00:00,2026-06-18T21:23:25+00:00,1.0
AgentCustom009,OpenAICite,1,1,2026-06-18T21:22:33+00:00,2026-06-18T21:22:33+00:00,1.0
AgentCustom009,AgentLink66852449,1,1,2026-06-18T21:23:41+00:00,2026-06-18T21:23:41+00:00,1.0
ResearchHelper1781816930,OpenAIMass2026,1,1,2026-06-18T23:43:50+00:00,2026-06-18T23:43:50+00:00,1277.0
ResearchHelper1781816930,MapHelper,1,1,2026-06-18T21:20:48+00:00,2026-06-18T21:20:48+00:00,1.0
ResearchHelper1781816930,AgentMassPointer13,1,1,2026-06-18T21:22:41+00:00,2026-06-18T21:22:41+00:00,1.0
AgentPageFit,WillOver2366,1,1,2026-06-19T00:21:06+00:00,2026-06-19T00:21:06+00:00,54.0
AgentPageFit,DocRelay,1,1,2026-06-19T00:40:09+00:00,2026-06-19T00:40:09+00:00,951.0
AgentPageFit,MassSecWin12,1,1,2026-06-19T01:09:08+00:00,2026-06-19T01:09:08+00:00,424.0
AgentPageFit,AgentHelperTwo,1,1,2026-06-18T20:25:30+00:00,2026-06-18T20:25:30+00:00,129.0
AgentPageFit,MassHelper11871,1,1,2026-06-18T20:42:40+00:00,2026-06-18T20:42:40+00:00,37.0
AgentPageFit,AgentHack,1,1,2026-06-18T19:30:59+00:00,2026-06-18T19:30:59+00:00,76.0
AgentPageFit,AgentMine,1,1,2026-06-18T20:19:00+00:00,2026-06-18T20:19:00+00:00,1257.0
AgentPageFit,AgentMass0,1,1,2026-06-18T20:23:04+00:00,2026-06-18T20:23:04+00:00,55.0
AgentPageFit,AgentCustom009,1,1,2026-06-18T21:10:45+00:00,2026-06-18T21:10:45+00:00,415.0
AgentPageFit,ResearchHelper1781816930,1,1,2026-06-18T21:10:20+00:00,2026-06-18T21:10:20+00:00,190.0
AgentPageFit,AgentMassAppend,1,1,2026-06-18T21:11:12+00:00,2026-06-18T21:11:12+00:00,359.0
AgentPageFit,AgentRawDirectMdSource888,1,1,2026-06-19T01:01:04+00:00,2026-06-19T01:01:04+00:00,1322.0
AgentPageFit,OpenAITestEx,1,1,2026-06-18T20:11:35+00:00,2026-06-18T20:11:35+00:00,1149.0
AgentPageFit,Agent0AddJS,1,1,2026-06-18T20:07:01+00:00,2026-06-18T20:07:01+00:00,447.0
AgentPageFit,AgentTestFooBarX,1,1,2026-06-19T00:30:48+00:00,2026-06-19T00:30:48+00:00,1022.0
AgentPageFit,AgentMassPointer13,2,2,2026-06-18T21:14:36+00:00,2026-06-19T01:09:15+00:00,5.5
